user_id,last_date,active_days,total_revenue,recency_days,frequency,monetary,r_quintile,f_quintile,m_quintile,RFM_score,RFM_numeric,segment
user_1302,2025-06-29,5,2.99,2,5,2.99,5,1,4,514,514,At Risk
user_1303,2025-06-13,35,3.9800000000000004,18,35,3.9800000000000004,1,5,4,154,154,Champions
user_1304,2025-06-24,27,3.9800000000000004,7,27,3.9800000000000004,3,4,4,344,344,Potential
user_1305,2025-06-28,32,0.0,3,32,0.0,4,5,1,451,451,Potential
user_1306,2025-06-29,10,19.99,2,10,19.99,5,1,5,515,515,At Risk
user_1307,2025-06-30,20,0.99,1,20,0.99,5,2,3,523,523,At Risk
user_1308,2025-06-27,12,0.0,4,12,0.0,4,1,1,411,411,Potential
user_1309,2025-06-20,26,0.0,11,26,0.0,2,3,1,231,231,Champions
user_131,2025-06-29,26,0.0,2,26,0.0,5,3,1,531,531,At Risk
user_1310,2025-06-30,15,0.99,1,15,0.99,5,2,3,523,523,At Risk
user_1311,2025-06-11,32,2.99,20,32,2.99,1,5,4,154,154,Champions
user_1312,2025-06-24,7,0.0,7,7,0.0,3,1,1,311,311,Loyal
user_1313,2025-06-27,30,4.970000000000001,4,30,4.970000000000001,4,4,5,445,445,Potential
user_1314,2025-06-25,11,0.0,6,11,0.0,3,1,1,311,311,Loyal
user_1315,2025-06-16,31,0.99,15,31,0.99,2,4,3,243,243,Loyal
user_1316,2025-06-28,22,3.9800000000000004,3,22,3.9800000000000004,4,3,4,434,434,Potential
user_1317,2025-06-14,17,0.0,17,17,0.0,1,2,1,121,121,Champions
user_1318,2025-06-29,15,0.99,2,15,0.99,5,2,3,523,523,At Risk
user_1319,2025-06-09,34,6.970000000000001,22,34,6.970000000000001,1,5,5,155,155,Champions
user_132,2025-06-01,30,9.99,30,30,9.99,1,4,5,145,145,Champions
user_1320,2025-06-16,25,0.0,15,25,0.0,2,3,1,231,231,Champions
user_1321,2025-06-22,26,1.98,9,26,1.98,2,3,4,234,234,Loyal
user_1322,2025-05-24,31,0.0,38,31,0.0,1,4,1,141,141,Champions
user_1323,2025-06-25,9,0.0,6,9,0.0,3,1,1,311,311,Loyal
user_1324,2025-06-30,34,3.9800000000000004,1,34,3.9800000000000004,5,5,4,554,554,At Risk
user_1325,2025-06-30,2,0.0,1,2,0.0,5,1,1,511,511,At Risk
user_1326,2025-06-24,39,24.959999999999997,7,39,24.959999999999997,3,5,5,355,355,Potential
user_1327,2025-06-22,28,0.0,9,28,0.0,2,4,1,241,241,Loyal
user_1328,2025-06-27,17,0.99,4,17,0.99,4,2,3,423,423,Potential
user_1329,2025-06-29,24,0.0,2,24,0.0,5,3,1,531,531,At Risk
user_133,2025-06-14,37,0.0,17,37,0.0,1,5,1,151,151,Champions
user_1330,2025-06-19,26,0.99,12,26,0.99,2,3,3,233,233,Loyal
user_1331,2025-06-21,25,0.99,10,25,0.99,2,3,3,233,233,Loyal
user_1332,2025-06-29,18,0.99,2,18,0.99,5,2,3,523,523,At Risk
user_1333,2025-06-01,33,0.0,30,33,0.0,1,5,1,151,151,Champions
user_1335,2025-06-29,4,0.0,2,4,0.0,5,1,1,511,511,At Risk
user_1336,2025-06-29,18,0.0,2,18,0.0,5,2,1,521,521,At Risk
user_1337,2025-06-09,32,0.0,22,32,0.0,1,5,1,151,151,Champions
user_1338,2025-06-24,14,2.99,7,14,2.99,3,1,4,314,314,Loyal
user_1339,2025-06-20,22,9.99,11,22,9.99,2,3,5,235,235,Loyal
user_134,2025-06-30,25,0.99,1,25,0.99,5,3,3,533,533,At Risk
user_1340,2025-05-29,39,0.99,33,39,0.99,1,5,3,153,153,Champions
user_1341,2025-06-10,19,1.98,21,19,1.98,1,2,4,124,124,Champions
user_1342,2025-06-27,25,0.0,4,25,0.0,4,3,1,431,431,Potential
user_1343,2025-06-29,11,0.0,2,11,0.0,5,1,1,511,511,At Risk
user_1344,2025-06-29,18,2.99,2,18,2.99,5,2,4,524,524,At Risk
user_1345,2025-06-21,13,2.99,10,13,2.99,2,1,4,214,214,Champions
user_1346,2025-06-15,29,0.0,16,29,0.0,1,4,1,141,141,Champions
user_1347,2025-06-29,28,0.0,2,28,0.0,5,4,1,541,541,At Risk
user_1348,2025-06-18,30,0.0,13,30,0.0,2,4,1,241,241,Loyal
user_135,2025-06-27,7,0.99,4,7,0.99,4,1,3,413,413,Potential
user_1350,2025-06-11,31,0.0,20,31,0.0,1,5,1,151,151,Champions
user_1351,2025-06-30,7,0.0,1,7,0.0,5,1,1,511,511,At Risk
user_1352,2025-06-29,21,0.0,2,21,0.0,5,2,1,521,521,At Risk
user_1353,2025-06-13,20,0.99,18,20,0.99,1,2,3,123,123,Champions
user_1354,2025-06-30,17,0.0,1,17,0.0,5,2,1,521,521,At Risk
user_1355,2025-06-29,24,6.970000000000001,2,24,6.970000000000001,5,3,5,535,535,At Risk
user_1356,2025-06-30,13,0.0,1,13,0.0,5,1,1,511,511,At Risk
user_1357,2025-06-22,5,0.0,9,5,0.0,2,1,1,211,211,Champions
user_1358,2025-06-26,27,0.0,5,27,0.0,3,4,1,341,341,Loyal
user_1359,2025-06-29,27,5.96,2,27,5.96,5,4,5,545,545,At Risk
user_136,2025-06-30,34,3.9800000000000004,1,34,3.9800000000000004,5,5,4,554,554,At Risk
user_1360,2025-06-27,19,13.97,4,19,13.97,4,2,5,425,425,Potential
user_1361,2025-06-28,7,0.0,3,7,0.0,4,1,1,411,411,Potential
user_1362,2025-06-23,35,0.0,8,35,0.0,2,5,1,251,251,Loyal
user_1363,2025-06-30,25,0.99,1,25,0.99,5,3,3,533,533,At Risk
user_1364,2025-06-21,22,22.98,10,22,22.98,2,3,5,235,235,Loyal
user_1365,2025-06-28,16,9.99,3,16,9.99,4,2,5,425,425,Potential
user_1366,2025-06-29,29,12.98,2,29,12.98,5,4,5,545,545,At Risk
user_1367,2025-06-27,20,0.0,4,20,0.0,4,2,1,421,421,Potential
user_1368,2025-06-30,4,0.0,1,4,0.0,5,1,1,511,511,At Risk
user_1369,2025-06-05,30,0.0,26,30,0.0,1,4,1,141,141,Champions
user_137,2025-06-27,25,29.979999999999997,4,25,29.979999999999997,4,3,5,435,435,Potential
user_1370,2025-06-20,28,0.0,11,28,0.0,2,4,1,241,241,Loyal
user_1371,2025-06-26,2,0.0,5,2,0.0,3,1,1,311,311,Loyal
user_1372,2025-06-29,20,0.0,2,20,0.0,5,2,1,521,521,At Risk
user_1373,2025-06-21,10,0.0,10,10,0.0,2,1,1,211,211,Champions
user_1374,2025-06-26,29,4.970000000000001,5,29,4.970000000000001,3,4,5,345,345,Potential
user_1375,2025-06-17,34,10.98,14,34,10.98,2,5,5,255,255,Loyal
user_1376,2025-06-29,9,0.0,2,9,0.0,5,1,1,511,511,At Risk
user_1377,2025-06-26,33,9.99,5,33,9.99,3,5,5,355,355,Potential
user_1378,2025-06-30,25,0.0,1,25,0.0,5,3,1,531,531,At Risk
user_1379,2025-06-29,30,1.98,2,30,1.98,5,4,4,544,544,At Risk
user_138,2025-06-27,20,0.0,4,20,0.0,4,2,1,421,421,Potential
user_1380,2025-06-21,32,13.97,10,32,13.97,2,5,5,255,255,Loyal
user_1381,2025-06-21,30,9.99,10,30,9.99,2,4,5,245,245,Loyal
user_1382,2025-06-27,28,0.99,4,28,0.99,4,4,3,443,443,Potential
user_1383,2025-06-25,2,0.0,6,2,0.0,3,1,1,311,311,Loyal
user_1384,2025-06-25,28,0.99,6,28,0.99,3,4,3,343,343,Loyal
user_1385,2025-06-28,24,0.0,3,24,0.0,4,3,1,431,431,Potential
user_1386,2025-06-20,22,3.9800000000000004,11,22,3.9800000000000004,2,3,4,234,234,Loyal
user_1387,2025-06-30,15,0.0,1,15,0.0,5,2,1,521,521,At Risk
user_1388,2025-06-26,36,0.0,5,36,0.0,3,5,1,351,351,Potential
user_1389,2025-06-30,3,0.0,1,3,0.0,5,1,1,511,511,At Risk
user_139,2025-06-18,31,0.99,13,31,0.99,2,5,3,253,253,Loyal
user_1390,2025-06-27,27,22.979999999999997,4,27,22.979999999999997,4,4,5,445,445,Potential
user_1391,2025-05-20,29,0.0,42,29,0.0,1,4,1,141,141,Champions
user_1392,2025-06-04,31,0.0,27,31,0.0,1,5,1,151,151,Champions
user_1393,2025-06-21,27,0.99,10,27,0.99,2,4,3,243,243,Loyal
user_1394,2025-06-27,24,0.99,4,24,0.99,4,3,3,433,433,Potential
user_1395,2025-06-25,24,0.99,6,24,0.99,3,3,3,333,333,Loyal
user_1396,2025-06-19,9,0.0,12,9,0.0,2,1,1,211,211,Champions
user_1397,2025-06-30,33,1.98,1,33,1.98,5,5,4,554,554,At Risk
user_1398,2025-06-30,30,3.9800000000000004,1,30,3.9800000000000004,5,4,4,544,544,At Risk
user_1399,2025-06-23,23,0.0,8,23,0.0,2,3,1,231,231,Champions
user_14,2025-06-09,25,0.0,22,25,0.0,1,3,1,131,131,Champions
user_140,2025-06-28,4,0.0,3,4,0.0,4,1,1,411,411,Potential
user_1400,2025-06-18,14,0.0,13,14,0.0,2,1,1,211,211,Champions
user_1401,2025-06-27,31,2.99,4,31,2.99,4,5,4,454,454,Potential
user_1402,2025-06-15,35,4.970000000000001,16,35,4.970000000000001,1,5,5,155,155,Champions
user_1403,2025-06-10,28,0.99,21,28,0.99,1,4,3,143,143,Champions
user_1404,2025-06-24,16,9.99,7,16,9.99,3,2,5,325,325,Loyal
user_1405,2025-06-30,19,0.99,1,19,0.99,5,2,3,523,523,At Risk
user_1406,2025-06-29,29,0.0,2,29,0.0,5,4,1,541,541,At Risk
user_1407,2025-06-23,13,0.0,8,13,0.0,2,1,1,211,211,Champions
user_1408,2025-06-27,17,1.98,4,17,1.98,4,2,4,424,424,Potential
user_1409,2025-06-13,24,0.0,18,24,0.0,1,3,1,131,131,Champions
user_1410,2025-06-27,8,0.99,4,8,0.99,4,1,3,413,413,Potential
user_1411,2025-06-29,43,41.959999999999994,2,43,41.959999999999994,5,5,5,555,555,At Risk
user_1412,2025-06-07,35,2.99,24,35,2.99,1,5,4,154,154,Champions
user_1413,2025-06-29,31,0.99,2,31,0.99,5,5,3,553,553,At Risk
user_1414,2025-05-24,31,0.0,38,31,0.0,1,5,1,151,151,Champions
user_1415,2025-06-29,25,5.96,2,25,5.96,5,3,5,535,535,At Risk
user_1416,2025-06-27,2,0.0,4,2,0.0,4,1,1,411,411,Potential
user_1417,2025-06-21,28,0.0,10,28,0.0,2,4,1,241,241,Loyal
user_1418,2025-05-22,36,7.960000000000001,40,36,7.960000000000001,1,5,5,155,155,Champions
user_1419,2025-06-29,36,10.98,2,36,10.98,5,5,5,555,555,At Risk
user_142,2025-06-16,27,0.99,15,27,0.99,2,4,3,243,243,Loyal
user_1420,2025-06-29,5,0.0,2,5,0.0,5,1,1,511,511,At Risk
user_1421,2025-06-29,29,0.99,2,29,0.99,5,4,3,543,543,At Risk
user_1422,2025-06-26,22,0.0,5,22,0.0,3,3,1,331,331,Loyal
user_1423,2025-06-01,24,9.99,30,24,9.99,1,3,5,135,135,Champions
user_1424,2025-05-18,32,2.9699999999999998,44,32,2.9699999999999998,1,5,4,154,154,Champions
user_1425,2025-06-30,2,0.0,1,2,0.0,5,1,1,511,511,At Risk
user_1426,2025-06-28,4,9.99,3,4,9.99,4,1,5,415,415,Potential
user_1427,2025-06-27,24,0.0,4,24,0.0,4,3,1,431,431,Potential
user_1428,2025-06-29,3,0.0,2,3,0.0,5,1,1,511,511,At Risk
user_1429,2025-06-30,22,0.0,1,22,0.0,5,3,1,531,531,At Risk
user_143,2025-06-28,22,0.0,3,22,0.0,4,3,1,431,431,Potential
user_1430,2025-06-28,8,0.0,3,8,0.0,4,1,1,411,411,Potential
user_1431,2025-06-19,35,0.99,12,35,0.99,2,5,3,253,253,Loyal
user_1432,2025-06-19,28,0.99,12,28,0.99,2,4,3,243,243,Loyal
user_1433,2025-06-25,26,0.0,6,26,0.0,3,3,1,331,331,Loyal
user_1434,2025-06-22,12,3.9800000000000004,9,12,3.9800000000000004,2,1,4,214,214,Champions
user_1435,2025-06-18,33,0.99,13,33,0.99,2,5,3,253,253,Loyal
user_1436,2025-06-02,34,12.96,29,34,12.96,1,5,5,155,155,Champions
user_1437,2025-06-29,25,0.0,2,25,0.0,5,3,1,531,531,At Risk
user_1438,2025-06-25,18,0.99,6,18,0.99,3,2,3,323,323,Loyal
user_1439,2025-06-27,28,0.99,4,28,0.99,4,4,3,443,443,Potential
user_144,2025-06-03,27,2.99,28,27,2.99,1,4,4,144,144,Champions
user_1440,2025-06-29,21,0.99,2,21,0.99,5,2,3,523,523,At Risk
user_1441,2025-06-30,4,0.0,1,4,0.0,5,1,1,511,511,At Risk
user_1442,2025-06-27,32,2.9699999999999998,4,32,2.9699999999999998,4,5,4,454,454,Potential
user_1443,2025-06-26,17,0.0,5,17,0.0,3,2,1,321,321,Loyal
user_1444,2025-06-24,25,0.99,7,25,0.99,3,3,3,333,333,Loyal
user_1445,2025-06-24,12,1.98,7,12,1.98,3,1,4,314,314,Loyal
user_1446,2025-06-08,28,2.99,23,28,2.99,1,4,4,144,144,Champions
user_1447,2025-06-30,21,0.99,1,21,0.99,5,2,3,523,523,At Risk
user_1448,2025-06-24,10,0.0,7,10,0.0,3,1,1,311,311,Loyal
user_1449,2025-06-29,4,0.0,2,4,0.0,5,1,1,511,511,At Risk
user_145,2025-06-14,29,0.99,17,29,0.99,1,4,3,143,143,Champions
user_1450,2025-06-18,15,0.99,13,15,0.99,2,2,3,223,223,Champions
user_1451,2025-06-17,25,1.98,14,25,1.98,2,3,4,234,234,Loyal
user_1452,2025-06-30,25,0.0,1,25,0.0,5,3,1,531,531,At Risk
user_1453,2025-06-30,12,0.0,1,12,0.0,5,1,1,511,511,At Risk
user_1454,2025-06-30,20,0.0,1,20,0.0,5,2,1,521,521,At Risk
user_1455,2025-05-08,31,31.96,54,31,31.96,1,5,5,155,155,Champions
user_1456,2025-06-26,5,0.0,5,5,0.0,3,1,1,311,311,Loyal
user_1457,2025-06-18,18,1.98,13,18,1.98,2,2,4,224,224,Champions
user_1458,2025-06-23,17,0.99,8,17,0.99,2,2,3,223,223,Champions
user_1459,2025-06-26,30,2.99,5,30,2.99,3,4,4,344,344,Potential
user_146,2025-05-21,36,0.99,41,36,0.99,1,5,3,153,153,Champions
user_1460,2025-06-22,24,0.99,9,24,0.99,2,3,3,233,233,Loyal
user_1461,2025-06-24,19,0.0,7,19,0.0,3,2,1,321,321,Loyal
user_1462,2025-06-30,19,3.9800000000000004,1,19,3.9800000000000004,5,2,4,524,524,At Risk
user_1463,2025-06-11,34,3.9800000000000004,20,34,3.9800000000000004,1,5,4,154,154,Champions
user_1464,2025-06-29,18,0.99,2,18,0.99,5,2,3,523,523,At Risk
user_1466,2025-06-10,35,0.0,21,35,0.0,1,5,1,151,151,Champions
user_1468,2025-05-28,25,0.0,34,25,0.0,1,3,1,131,131,Champions
user_1469,2025-06-29,12,0.0,2,12,0.0,5,1,1,511,511,At Risk
user_147,2025-06-27,25,0.0,4,25,0.0,4,3,1,431,431,Potential
user_1470,2025-06-30,16,0.99,1,16,0.99,5,2,3,523,523,At Risk
user_1471,2025-06-15,19,0.0,16,19,0.0,1,2,1,121,121,Champions
user_1472,2025-06-30,14,0.0,1,14,0.0,5,1,1,511,511,At Risk
user_1473,2025-06-29,9,0.0,2,9,0.0,5,1,1,511,511,At Risk
user_1474,2025-06-25,31,2.99,6,31,2.99,3,5,4,354,354,Potential
user_1475,2025-06-28,24,0.99,3,24,0.99,4,3,3,433,433,Potential
user_1476,2025-06-24,25,0.0,7,25,0.0,3,3,1,331,331,Loyal
user_1477,2025-06-28,18,0.99,3,18,0.99,4,2,3,423,423,Potential
user_1478,2025-06-25,13,0.0,6,13,0.0,3,1,1,311,311,Loyal
user_1479,2025-06-29,16,2.99,2,16,2.99,5,2,4,524,524,At Risk
user_148,2025-06-27,29,0.99,4,29,0.99,4,4,3,443,443,Potential
user_1480,2025-06-17,27,2.9699999999999998,14,27,2.9699999999999998,2,4,4,244,244,Loyal
user_1481,2025-06-29,19,1.98,2,19,1.98,5,2,4,524,524,At Risk
user_1482,2025-05-07,22,2.99,55,22,2.99,1,3,4,134,134,Champions
user_1483,2025-06-17,28,0.0,14,28,0.0,2,4,1,241,241,Loyal
user_1484,2025-05-05,32,9.99,57,32,9.99,1,5,5,155,155,Champions
user_1485,2025-06-30,28,3.96,1,28,3.96,5,4,4,544,544,At Risk
user_1486,2025-06-30,33,0.0,1,33,0.0,5,5,1,551,551,At Risk
user_1487,2025-06-21,28,3.9800000000000004,10,28,3.9800000000000004,2,4,4,244,244,Loyal
user_1488,2025-06-27,16,0.0,4,16,0.0,4,2,1,421,421,Potential
user_1489,2025-06-24,29,3.9800000000000004,7,29,3.9800000000000004,3,4,4,344,344,Potential
user_149,2025-06-18,30,0.0,13,30,0.0,2,4,1,241,241,Loyal
user_1490,2025-06-30,25,1.98,1,25,1.98,5,3,4,534,534,At Risk
user_1491,2025-06-27,26,10.98,4,26,10.98,4,3,5,435,435,Potential
user_1492,2025-06-23,26,2.99,8,26,2.99,2,3,4,234,234,Loyal
user_1493,2025-06-27,32,0.0,4,32,0.0,4,5,1,451,451,Potential
user_1494,2025-06-06,22,3.9800000000000004,25,22,3.9800000000000004,1,3,4,134,134,Champions
user_1495,2025-06-27,26,0.0,4,26,0.0,4,3,1,431,431,Potential
user_1496,2025-06-27,23,0.0,4,23,0.0,4,3,1,431,431,Potential
user_1497,2025-06-30,23,0.0,1,23,0.0,5,3,1,531,531,At Risk
user_1498,2025-06-27,25,3.9800000000000004,4,25,3.9800000000000004,4,3,4,434,434,Potential
user_1499,2025-06-14,26,3.9800000000000004,17,26,3.9800000000000004,1,3,4,134,134,Champions
user_15,2025-05-28,23,0.99,34,23,0.99,1,3,3,133,133,Champions
user_150,2025-06-27,29,0.0,4,29,0.0,4,4,1,441,441,Potential
user_1500,2025-06-29,11,0.0,2,11,0.0,5,1,1,511,511,At Risk
user_1501,2025-06-28,26,0.0,3,26,0.0,4,3,1,431,431,Potential
user_1502,2025-06-28,19,2.99,3,19,2.99,4,2,4,424,424,Potential
user_1503,2025-06-07,34,11.97,24,34,11.97,1,5,5,155,155,Champions
user_1504,2025-06-20,30,2.99,11,30,2.99,2,4,4,244,244,Loyal
user_1505,2025-06-14,24,20.979999999999997,17,24,20.979999999999997,1,3,5,135,135,Champions
user_1506,2025-05-28,27,30.97,34,27,30.97,1,4,5,145,145,Champions
user_1507,2025-06-29,28,1.98,2,28,1.98,5,4,4,544,544,At Risk
user_1508,2025-06-27,30,19.99,4,30,19.99,4,4,5,445,445,Potential
user_1509,2025-06-27,23,2.99,4,23,2.99,4,3,4,434,434,Potential
user_151,2025-06-30,6,0.99,1,6,0.99,5,1,3,513,513,At Risk
user_1510,2025-06-30,11,0.0,1,11,0.0,5,1,1,511,511,At Risk
user_1511,2025-06-25,15,0.0,6,15,0.0,3,2,1,321,321,Loyal
user_1512,2025-06-26,18,0.99,5,18,0.99,3,2,3,323,323,Loyal
user_1513,2025-06-30,5,0.0,1,5,0.0,5,1,1,511,511,At Risk
user_1514,2025-06-14,25,2.99,17,25,2.99,1,3,4,134,134,Champions
user_1515,2025-06-02,26,0.0,29,26,0.0,1,3,1,131,131,Champions
user_1516,2025-06-16,32,0.0,15,32,0.0,2,5,1,251,251,Loyal
user_1517,2025-06-27,24,0.99,4,24,0.99,4,3,3,433,433,Potential
user_1518,2025-06-29,8,0.0,2,8,0.0,5,1,1,511,511,At Risk
user_1519,2025-06-15,32,20.979999999999997,16,32,20.979999999999997,1,5,5,155,155,Champions
user_152,2025-06-28,26,0.0,3,26,0.0,4,3,1,431,431,Potential
user_1520,2025-06-27,7,0.0,4,7,0.0,4,1,1,411,411,Potential
user_1521,2025-05-24,24,2.99,38,24,2.99,1,3,4,134,134,Champions
user_1522,2025-06-30,4,0.0,1,4,0.0,5,1,1,511,511,At Risk
user_1523,2025-06-28,32,7.960000000000001,3,32,7.960000000000001,4,5,5,455,455,At Risk
user_1524,2025-05-24,27,0.0,38,27,0.0,1,4,1,141,141,Champions
user_1525,2025-06-19,33,1.98,12,33,1.98,2,5,4,254,254,Loyal
user_1526,2025-06-26,34,3.9800000000000004,5,34,3.9800000000000004,3,5,4,354,354,Potential
user_1527,2025-06-25,27,2.99,6,27,2.99,3,4,4,344,344,Potential
user_1528,2025-06-30,25,6.970000000000001,1,25,6.970000000000001,5,3,5,535,535,At Risk
user_1529,2025-06-30,12,2.99,1,12,2.99,5,1,4,514,514,At Risk
user_153,2025-06-20,36,0.99,11,36,0.99,2,5,3,253,253,Loyal
user_1530,2025-06-26,20,2.99,5,20,2.99,3,2,4,324,324,Loyal
user_1531,2025-06-20,32,0.0,11,32,0.0,2,5,1,251,251,Loyal
user_1532,2025-06-30,23,0.99,1,23,0.99,5,3,3,533,533,At Risk
user_1533,2025-06-30,18,0.0,1,18,0.0,5,2,1,521,521,At Risk
user_1534,2025-06-27,23,0.0,4,23,0.0,4,3,1,431,431,Potential
user_1535,2025-06-29,30,0.99,2,30,0.99,5,4,3,543,543,At Risk
user_1536,2025-06-09,40,6.970000000000001,22,40,6.970000000000001,1,5,5,155,155,Champions
user_1537,2025-06-10,28,2.99,21,28,2.99,1,4,4,144,144,Champions
user_1538,2025-06-29,18,0.99,2,18,0.99,5,2,3,523,523,At Risk
user_1539,2025-06-30,30,3.96,1,30,3.96,5,4,4,544,544,At Risk
user_154,2025-06-28,31,3.96,3,31,3.96,4,5,4,454,454,Potential
user_1540,2025-06-26,33,0.0,5,33,0.0,3,5,1,351,351,Potential
user_1541,2025-06-24,18,3.9800000000000004,7,18,3.9800000000000004,3,2,4,324,324,Loyal
user_1542,2025-06-05,24,0.99,26,24,0.99,1,3,3,133,133,Champions
user_1543,2025-06-15,26,3.9800000000000004,16,26,3.9800000000000004,1,3,4,134,134,Champions
user_1544,2025-06-22,37,0.99,9,37,0.99,2,5,3,253,253,Loyal
user_1545,2025-06-23,1,0.0,8,1,0.0,2,1,1,211,211,Champions
user_1546,2025-06-15,29,0.0,16,29,0.0,1,4,1,141,141,Champions
user_1547,2025-06-26,12,0.0,5,12,0.0,3,1,1,311,311,Loyal
user_1548,2025-06-30,22,2.99,1,22,2.99,5,3,4,534,534,At Risk
user_1549,2025-06-24,32,1.98,7,32,1.98,3,5,4,354,354,Potential
user_155,2025-06-30,1,0.0,1,1,0.0,5,1,1,511,511,At Risk
user_1550,2025-06-30,32,0.0,1,32,0.0,5,5,1,551,551,At Risk
user_1551,2025-06-20,1,0.0,11,1,0.0,2,1,1,211,211,Champions
user_1552,2025-06-21,21,9.99,10,21,9.99,2,2,5,225,225,Champions
user_1553,2025-06-28,16,0.0,3,16,0.0,4,2,1,421,421,Potential
user_1554,2025-06-28,9,2.99,3,9,2.99,4,1,4,414,414,Potential
user_1555,2025-06-21,30,9.99,10,30,9.99,2,4,5,245,245,Loyal
user_1556,2025-06-11,24,4.970000000000001,20,24,4.970000000000001,1,3,5,135,135,Champions
user_1557,2025-06-29,19,0.0,2,19,0.0,5,2,1,521,521,At Risk
user_1558,2025-06-14,32,0.99,17,32,0.99,1,5,3,153,153,Champions
user_1559,2025-06-30,10,0.0,1,10,0.0,5,1,1,511,511,At Risk
user_156,2025-06-17,31,0.99,14,31,0.99,2,5,3,253,253,Loyal
user_1560,2025-06-28,4,0.0,3,4,0.0,4,1,1,411,411,Potential
user_1561,2025-06-23,26,14.96,8,26,14.96,2,3,5,235,235,Loyal
user_1562,2025-06-04,30,20.979999999999997,27,30,20.979999999999997,1,4,5,145,145,Champions
user_1563,2025-06-29,18,9.99,2,18,9.99,5,2,5,525,525,At Risk
user_1564,2025-06-23,26,0.0,8,26,0.0,2,3,1,231,231,Champions
user_1565,2025-06-29,11,0.0,2,11,0.0,5,1,1,511,511,At Risk
user_1566,2025-06-27,32,10.98,4,32,10.98,4,5,5,455,455,At Risk
user_1567,2025-06-19,22,0.99,12,22,0.99,2,3,3,233,233,Loyal
user_1568,2025-06-27,43,7.960000000000001,4,43,7.960000000000001,4,5,5,455,455,At Risk
user_1569,2025-06-22,21,0.0,9,21,0.0,2,2,1,221,221,Champions
user_157,2025-06-22,14,0.0,9,14,0.0,2,1,1,211,211,Champions
user_1570,2025-06-29,30,0.99,2,30,0.99,5,4,3,543,543,At Risk
user_1571,2025-06-29,19,0.99,2,19,0.99,5,2,3,523,523,At Risk
user_1572,2025-06-04,30,13.97,27,30,13.97,1,4,5,145,145,Champions
user_1573,2025-06-26,17,0.0,5,17,0.0,3,2,1,321,321,Loyal
user_1574,2025-06-28,12,0.0,3,12,0.0,4,1,1,411,411,Potential
user_1575,2025-06-24,27,0.0,7,27,0.0,3,4,1,341,341,Loyal
user_1576,2025-06-17,25,0.99,14,25,0.99,2,3,3,233,233,Loyal
user_1577,2025-05-27,31,2.99,35,31,2.99,1,5,4,154,154,Champions
user_1578,2025-06-28,27,0.0,3,27,0.0,4,4,1,441,441,Potential
user_1579,2025-06-30,26,0.0,1,26,0.0,5,3,1,531,531,At Risk
user_158,2025-06-26,18,0.0,5,18,0.0,3,2,1,321,321,Loyal
user_1580,2025-06-27,27,0.0,4,27,0.0,4,4,1,441,441,Potential
user_1581,2025-06-23,36,0.99,8,36,0.99,2,5,3,253,253,Loyal
user_1582,2025-06-29,34,0.0,2,34,0.0,5,5,1,551,551,At Risk
user_1583,2025-06-28,29,0.0,3,29,0.0,4,4,1,441,441,Potential
user_1584,2025-06-29,17,20.979999999999997,2,17,20.979999999999997,5,2,5,525,525,At Risk
user_1586,2025-05-28,27,0.99,34,27,0.99,1,4,3,143,143,Champions
user_1587,2025-06-29,17,2.99,2,17,2.99,5,2,4,524,524,At Risk
user_1588,2025-06-18,33,0.99,13,33,0.99,2,5,3,253,253,Loyal
user_1589,2025-06-27,27,0.0,4,27,0.0,4,4,1,441,441,Potential
user_159,2025-06-15,25,0.99,16,25,0.99,1,3,3,133,133,Champions
user_1590,2025-06-28,15,2.99,3,15,2.99,4,2,4,424,424,Potential
user_1591,2025-06-23,20,0.0,8,20,0.0,2,2,1,221,221,Champions
user_1592,2025-06-29,1,0.0,2,1,0.0,5,1,1,511,511,At Risk
user_1593,2025-06-16,35,11.97,15,35,11.97,2,5,5,255,255,Loyal
user_1594,2025-06-07,44,1.98,24,44,1.98,1,5,4,154,154,Champions
user_1595,2025-06-30,24,0.0,1,24,0.0,5,3,1,531,531,At Risk
user_1596,2025-06-26,21,0.0,5,21,0.0,3,2,1,321,321,Loyal
user_1597,2025-06-08,29,0.99,23,29,0.99,1,4,3,143,143,Champions
user_1598,2025-06-06,32,22.959999999999997,25,32,22.959999999999997,1,5,5,155,155,Champions
user_1599,2025-06-24,28,0.99,7,28,0.99,3,4,3,343,343,Loyal
user_16,2025-06-22,35,2.99,9,35,2.99,2,5,4,254,254,Loyal
user_160,2025-06-29,16,1.98,2,16,1.98,5,2,4,524,524,At Risk
user_1600,2025-06-30,13,3.9800000000000004,1,13,3.9800000000000004,5,1,4,514,514,At Risk
user_1601,2025-06-14,34,0.99,17,34,0.99,1,5,3,153,153,Champions
user_1602,2025-06-02,21,0.99,29,21,0.99,1,2,3,123,123,Champions
user_1603,2025-06-25,23,1.98,6,23,1.98,3,3,4,334,334,Loyal
user_1604,2025-06-29,32,1.98,2,32,1.98,5,5,4,554,554,At Risk
user_1605,2025-05-29,26,20.979999999999997,33,26,20.979999999999997,1,3,5,135,135,Champions
user_1606,2025-06-19,18,0.0,12,18,0.0,2,2,1,221,221,Champions
user_1607,2025-06-04,32,1.98,27,32,1.98,1,5,4,154,154,Champions
user_1608,2025-06-30,16,0.0,1,16,0.0,5,2,1,521,521,At Risk
user_1609,2025-06-22,34,14.96,9,34,14.96,2,5,5,255,255,Loyal
